,TVSMOTOR,PERSISTENT,TRENT,ADANIPOWER,PRESTIGE,NTPC,ABB,MAXHEALTH,ITC,LT,TITAN,BHEL,TATAPOWER,SUNPHARMA,OIL,CUMMINSIND,BHARTIARTL,IOC,OBEROIRLTY,SIEMENS,ADANIENT,FORTIS,CHOLAFIN,NMDC,DLF,ESCORTS,ALKEM,M&M,POWERGRID,JINDALSTEL,COFORGE,JSWSTEEL,TORNTPHARM,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,TATASTEEL,NESTLEIND,ONGC,LTTS,SBIN,HINDALCO,ICICIBANK,COLPAL,INDIGO,AMBUJACEM,BRITANNIA,BAJAJFINSV,PIDILITIND,ULTRACEMCO,GODREJCP,MPHASIS,SBILIFE,HINDPETRO,CIPLA,GRASIM,SAIL,EICHERMOT,WESTLIFE,HCLTECH,PIIND,INDUSINDBK,BOSCHLTD,AXISBANK,ASHOKLEY,MARUTI,CONCOR,ASIANPAINT,MARICO,ADANIGREEN,ADANIPORTS,GODREJPROP,PAGEIND,BAJFINANCE,DRREDDY,DMART,VEDL,AUROPHARMA,TECHM,RELIANCE,LUPIN,ACC,HEROMOTOCO,HAVELLS,TCS,HINDUNILVR,DIVISLAB,INFY,WIPRO,HINDZINC,BATAINDIA,HDFCBANK,HDFCAMC,BPCL,SHREECEM,RAMCOCEM,JUBLFOOD,DABUR,UPL,KOTAKBANK
TITAN,123.49311184685459,123.48578966091281,123.5014163068484,123.49182926755813,123.49167252096862,123.48256815066077,123.48377186808915,123.47756826141634,123.4807277028844,123.48925058137377,-926.2837913441723,123.4969718054304,123.50078443319404,123.48268884439858,123.47434392220211,123.48852415438284,123.48105784152062,123.48654463704128,123.50282564817601,123.48931007862518,123.50261747955233,123.47912800228315,123.49578328367727,123.49654728376251,123.50555532414347,123.48477418506195,123.47462384287317,123.49118241097668,123.48214201178138,123.49485140883198,123.48949218908439,123.49131335475352,123.47999142575512,123.48513891097178,123.4887197071067,123.48960524379586,123.49226424953153,123.48032488013004,123.47841680104125,123.49011327102318,123.48985272888086,123.4945511057993,123.48477767105553,123.47891641018003,123.49096453494641,123.48999844505136,123.4794387675538,123.49823712306173,123.4874399307418,123.48806553855431,123.4848811522184,123.48794059573294,123.48729417984114,123.4893186015538,123.47438540417969,123.48963832522168,123.49365126839677,123.49208975985283,123.48471298713332,123.48171944461365,123.49072474083371,123.48982131988933,123.48875769641228,123.48648395748907,123.49802291262654,123.48802106016925,123.48992768300752,123.48784931252209,123.48024601103668,123.48660771447743,123.50240584387092,123.50499977685996,123.4915777796819,123.49764057893233,123.4754683659421,123.49365377311824,123.49555011948246,123.48471499416422,123.48555725683403,123.4864821053093,123.48366163876511,123.48981285316717,123.489506396884,129.66500173580673,123.48251619103638,123.48228013159638,123.47880096333537,123.4830840696475,123.48644445442031,123.48528381719248,129.66907399622227,123.48361566151434,123.48891231396763,123.4876314418695,123.48793880736491,123.48834542551842,123.50130401738627,123.48138413066013,123.4909451579995,123.4863787327603
BHEL,123.5009695395307,123.5065247434851,123.5087367812744,123.54700871789524,123.51753543416154,123.51324831224326,129.67104508560558,123.48749816069176,123.4927411840062,129.6749525740014,123.4969718054304,-926.3822476329078,123.55968500551401,123.49143532304771,123.49730552139377,129.67250581463972,123.49065945985265,123.52129478736231,123.52766666139371,129.68192578210974,123.54777234015788,123.49828339468053,123.5072515586219,123.56181587371523,123.54687977134643,123.50330638466056,123.47998552211351,123.50450309600353,123.50074780180026,123.54743136770634,123.49812934750639,123.51744172413544,123.48412822709531,123.49540263378171,123.49728299328058,123.4907636597759,123.5348981458724,123.47445000144629,123.50335486880559,123.50115641206625,123.51739688794851,123.52903623353566,123.49304933851101,123.48252585509258,123.51268333869575,123.51466323085583,123.47606378870097,123.49913263508822,123.48761696973443,123.49779414662748,123.48555533725295,123.49405543479233,123.49447058575538,123.52021244000827,123.47614049117124,123.50787338758909,123.5608159665035,123.50524435360259,123.49440398190171,123.48468689527121,123.50249072997929,123.52437309630074,129.6833469267589,123.50006318119583,123.52646419240182,123.499126665868,123.51768257315467,123.48133694049699,123.4907193985733,123.51710002454882,123.53736549537129,123.5333646188345,123.49434648682941,123.49961324129305,123.48441816779604,123.49645394964526,123.5374598765782,123.5028302074536,123.49182001943353,123.49494888694372,123.5086017639542,123.5118547161035,123.50459193505205,123.5084967061953,123.4782388650629,123.47574221332479,123.4873014322018,123.4802237098962,123.49088404046913,123.50336100025638,123.50329035928524,123.48693073104138,123.50126716170939,123.51395295609532,123.50060304157631,123.50453353967538,123.51195720458,123.48235217398448,123.5131147051305,123.49314994592959
TATAPOWER,123.49819736931619,123.49946373511287,123.506971529326,129.7199793128964,123.50643460752417,129.68596417608214,123.49158468791836,123.48400528403948,123.49461291614756,123.49718212709055,123.50078443319404,123.55968500551401,-926.3169647518896,123.48770624359832,123.4903735134539,123.49702308381802,123.48941462659764,123.5086200301597,123.52289288402838,123.5007654377873,123.52970301172488,123.4931829066254,123.51183048788008,123.53939898055665,123.53615207441896,123.49399579395805,123.47970469715034,123.50135739154402,129.67584939923344,123.53051041577777,123.50178264222723,123.51242453646438,123.47933418452729,123.48858183756744,123.49558483475644,123.4947902656059,123.5231928625534,123.47729829644058,123.50349124179013,123.50246515133432,123.51024392702888,123.52316775856556,123.49139169261753,123.4776432509203,123.5052533049446,123.50794504139054,123.47657913983338,123.49959414880206,123.48855169936687,123.49342534674159,123.48554777661715,123.4969039861698,123.49142645753733,123.50620149276617,123.47195088835502,123.50242114865696,123.54515350271848,123.4972948693948,123.49652525292979,123.4883464991207,123.50237275207812,123.51179680816179,123.50405085712353,123.4967587112393,123.52077311269312,123.49261295906624,123.51083805566182,123.47837319189117,123.48556015812702,123.51254920304524,123.5276819681082,123.5247692262399,123.49533441436299,123.50180876046363,123.47778951070839,123.49534225785658,123.54174728526658,123.49529648121259,123.49517134049577,123.4949548850364,123.49029003257544,123.50399843170516,123.49924790918485,123.49932263316427,123.48356963286957,123.47728817915677,123.48404527762852,123.48654664523121,123.4934881385785,123.50786398579339,123.50341940793894,123.48506514089644,123.49792360983722,123.50499906300001,123.49669476645951,123.49902429655543,123.50869667492566,123.48281775523085,123.50793793431788,123.49026058092556
SUNPHARMA,123.48064705734217,123.4865433643622,123.48356793381612,123.48217130873849,123.475866495053,123.4794551015986,123.47313640015344,123.48341970277212,123.47737602713738,123.48093043942956,123.48268884439858,123.49143532304771,123.48770624359832,-926.2278375130965,123.47443946895928,123.47795825150976,123.47714183597432,123.48133992677208,123.48206906777347,123.47735157345375,123.4894535673071,123.48026834178549,123.47725978200936,123.49558797433454,123.49111542326378,123.47759128308749,129.65486632569542,123.48107697466989,123.47545778487361,123.48820204688616,123.48247196726095,123.48248469588523,129.65633875932141,123.47847896250141,123.48010709904005,123.48225536685237,123.48734591457244,123.47322332810836,123.47533812753025,123.48500108111438,123.47774090152933,123.48963730883435,123.47640589037144,123.47326983344865,123.48000168483503,123.48037738793255,123.47453744547627,123.48150672049957,123.47453847665935,123.4784562780466,123.47834009137688,123.48461501783322,123.47712957426998,123.48036363886504,129.65807108264133,123.480640836297,123.48901018083194,123.47890181912541,123.47479437493905,123.47984344647693,123.48271136829212,123.48169139224214,123.47862759564174,123.47403691061902,123.48588008435601,123.47575210414306,123.4809322767172,123.47506345487872,123.47824021508586,123.47530402676477,123.48698105959994,123.48716543663386,123.47915308772255,123.48059893838428,129.65665911839656,123.47645487845557,123.48556668401133,129.6641670452996,123.48380598119621,123.47634286139007,129.6642779203181,123.47972375426957,123.47900366613618,123.47938713685801,123.47748351616565,123.47624123699535,129.65796058372868,123.47920548428783,123.47961487838768,123.47440471457014,123.47950543177757,123.47606420261374,123.47793027229514,123.48052113867757,123.47925063651883,123.48003104574804,123.48629607650662,123.47784238598621,123.48211750936204,123.47892784848304
OIL,123.47259826870805,123.48795642123949,123.47546456012824,123.48548897282268,123.47822849691079,123.4922540465696,123.48178096385496,123.47867263500714,123.47568478995666,123.47627419383647,123.47434392220211,123.49730552139377,123.4903735134539,123.47443946895928,-926.29709639221,123.48052473949892,123.47361366804944,129.66636159427216,123.47970072898175,123.47841071420746,123.49182121979993,123.48433577833214,123.47300494599082,123.50283889772419,123.48724785085815,123.46869685093228,123.47189428977146,123.47754306127976,123.47832179074803,123.4991063457438,123.48395041879817,123.49089443864659,123.47333373150232,123.47724071105071,123.4711822850742,123.47192100443331,123.49672160809206,123.46266708005791,129.70423752965465,123.48997488565772,123.48070137567353,123.50373430055282,123.47967039704633,123.46719795703476,123.47616650762907,123.47528056753364,123.46251240370884,123.47375125113666,123.46361270667566,123.46902280969564,123.46757914738706,123.48787355327437,123.47669216500293,129.65485725022538,123.47173480880517,123.47328728633045,123.49880478512759,123.47315001462613,123.47267881151572,123.47922322962003,123.4771136798569,123.48327620008558,123.48215850167483,123.47672321140453,123.48076153973301,123.47211643930197,123.47755926867606,123.45960090540899,123.46335843546888,123.47221479029497,123.48785425283327,123.48868700082679,123.4715229226345,123.47513230451608,123.47015042095902,123.47306228973201,123.51052185900326,123.47879580753744,123.48108886384475,129.6589635227463,123.47228330404411,123.4731867369579,123.47332272812818,123.4744341454342,123.47653774451388,123.46090291994156,123.46821820084244,123.47648320644441,123.47771542425286,123.48906447192013,123.4764052892412,123.47076535710201,123.47387464643717,129.65184781933507,123.47259041881279,123.47224382570528,123.47801554202107,123.46550239955863,123.4897406932366,123.46954797273247
CUMMINSIND,123.48444342479132,123.48329345096471,123.49273911709992,123.48899782634135,123.49732304289438,123.48174866853455,129.66533097482736,123.48156751492832,123.48034025800163,129.65860558597709,123.48852415438284,129.67250581463972,123.49702308381802,123.47795825150976,123.48052473949892,-926.2401953356917,123.48139509191637,123.48267881576811,123.50019996736248,129.66681197824627,123.49613935133897,123.48197000399495,123.4920090663694,123.50051546410768,123.50378372981777,123.48343100668419,123.47670659241905,123.48845684717429,123.47672399779862,123.49133280657688,123.48370790477523,123.48519460183599,123.47763131375825,123.48085741858142,123.48597341519539,123.4851314530778,123.4915624899445,123.47503694936543,123.47901840320702,123.49029193153257,123.4854715340019,123.49223653439375,123.47898595885209,123.47529748264205,123.48726917498459,123.48701519113251,123.475173133352,123.4862403782584,123.4795537110015,123.48363151442666,123.48466467541917,123.48593788470555,123.48245162210651,123.48583924608977,123.47072722957782,123.4847326847244,123.49432836870591,123.48886671037289,123.4785631315647,123.47871101210453,123.48963077619214,123.49096315177397,129.66086309155028,123.48137842062476,123.49819555539452,123.484504781406,123.49305908623256,123.47781936381696,123.47630868532877,123.48640167518184,123.49677784701879,123.5006981667006,123.48245810414039,123.48693565651516,123.47324122210966,123.48460644757355,123.49310082995066,123.48254114302696,123.48612355550316,123.48632270252759,123.47938725668985,123.486358575277,123.48320873869511,123.48723243569023,123.479791398235,123.47671353069677,123.4765214217314,123.48319886585963,123.48351231905707,123.4842550709541,123.48945269248233,123.48104187787655,123.48783728968374,123.48716492106001,123.48341614903211,123.4821938504713,123.4896407897163,123.47589732966708,123.49040219548647,123.47893935832121
BHARTIARTL,123.48114345117264,123.48577818779782,123.4809692625092,123.49645846462326,123.48262494832599,123.4782637115417,123.4791889984815,123.4769100140829,123.47853902972898,123.48252583207591,123.48105784152062,123.49065945985265,123.48941462659764,123.47714183597432,123.47361366804944,123.48139509191637,-926.2144169873814,123.47941134459904,123.48693527473853,123.48014728427304,123.49490036767423,123.47503563474558,123.48495540783341,123.49376979674454,123.4932970210796,123.476955148657,123.47212235510221,123.48236068269722,123.47431780413959,123.48900036951736,123.48457522677299,123.48699987569691,123.47532806560659,123.47983019891501,123.4815020775757,123.47947188790346,123.4881119869003,123.4731358938549,123.48241589753471,123.4832376247268,123.48349664545393,123.49161791805386,123.4828530282056,123.47339860222954,123.48313082522245,123.48125915387669,123.47426582249577,123.48535418871421,123.47545599949981,123.48041671161258,123.47843375425947,123.4817874310437,123.48260345541598,123.47857541584932,123.47252424669793,123.48523932813114,123.49429284195386,123.48695277724943,123.47633782362891,123.48170570226264,123.4797499053764,129.66259608658387,123.47969047601873,123.4816450355901,123.48700664275836,123.48200287242392,123.47958056250849,123.47743349803699,123.4756286198396,123.4845028895875,123.49325377338423,123.49037013045711,123.47654953827939,123.48603781809157,123.47336437701622,123.47968806143754,123.49176165711788,123.47682672970035,123.4828126868812,123.48212561399004,123.48081707496772,123.48386492786244,123.48161539592078,123.48224397849029,123.47792296759033,123.47547968970864,123.47660977829929,123.48012890917332,123.48180886452232,123.47587552341906,123.4826982019402,123.48206305149714,123.47978528706562,123.48016300966631,123.4803094860153,123.4796783958196,123.48217878885998,123.47552527389371,123.48379094217708,123.482583099225
IOC,123.48367238561508,123.48297022780591,123.48759622731563,123.50334173178305,123.4915788662706,123.49573056981706,123.48332557079382,123.47938568806245,123.4829175916955,123.48621439407154,123.48654463704128,123.52129478736231,123.5086200301597,123.48133992677208,129.66636159427216,123.48267881576811,123.47941134459904,-926.2321368291364,123.49718947778479,123.48734771288431,123.5090160631105,123.48710182654762,123.48928163883446,123.51229603419301,123.50800441142064,123.48037873083956,123.4759342961705,123.48913334331371,123.48905891493641,123.49674930680888,123.48337955039108,123.49059057384983,123.47679392058345,123.4809596417791,123.48262112215161,123.47922880250923,123.49768736937207,123.47192198046841,129.67319447004914,123.48504513429671,123.49645757441527,123.495042451513,123.48220135807367,123.47646127081171,123.49139234510139,123.49539057035688,123.47557703966405,123.48869059083606,123.48123230542345,123.48286443832441,123.47880803309084,123.48401981672092,123.482452528865,129.70652157761947,123.46745654860604,123.49200288821496,123.509362617358,123.48895426505834,123.47956937844094,123.47564506440165,123.48433334789809,123.49026547490442,123.48894514406456,123.48544468041192,123.49478570075414,123.48146269829658,123.49648755261398,123.47627747125111,123.47488538955287,123.49950832256414,123.50477639533676,123.50453745731585,123.48391008342702,123.48922416855186,123.47634442017457,123.48389421709197,123.50298700264997,123.48304453855701,123.4831219506849,129.6597780351055,123.48383335480361,123.4913764666062,123.49019674388396,123.48439068417105,123.47880679168344,123.47482364402569,123.47894121364041,123.47743298576586,123.48495641042715,123.48775054506706,123.48607128701818,123.47826192064076,123.48793387282694,129.6887902512863,123.48526358122467,123.48417853374625,123.49119334064201,123.47585542170572,123.49388047977351,123.48174469023442
OBEROIRLTY,123.4991309772441,123.49670583437916,123.50386274997885,123.5149383752848,129.7031979351781,123.4917594536148,123.49101471000725,123.4835212909598,123.48574560242628,123.49563390802183,123.50282564817601,123.52766666139371,123.52289288402838,123.48206906777347,123.47970072898175,123.50019996736248,123.48693527473853,123.49718947778479,-926.2815688912021,123.49672810810787,123.51483567770134,123.49340607917946,123.51544645058308,123.5178874500777,129.72623699083104,123.49453274469957,123.48025646749247,123.4988357541944,123.48330942652115,123.51117253304713,123.49634559985572,123.50244564037993,123.48081533113537,123.48976754725578,123.49189900724213,123.49960928265784,123.50761865831169,123.4779456190675,123.48483969116799,123.50217753530015,123.50468478016694,123.51264095208,123.49354785544278,123.47835134641028,123.50323692887315,123.50810074876873,123.4789568492447,123.50294149541207,123.4876535154919,123.49717768576613,123.4919060126071,123.49436597534671,123.49382664334024,123.49849774961561,123.47627836129342,123.5056062110504,123.51954782397246,123.50023933325258,123.48938617059261,123.48940414176317,123.49583409716024,123.51002825236395,123.50131951398663,123.49725508418797,123.5133180361546,123.49549893354401,123.49971153907879,123.484775551214,123.48092882866277,123.50256254192209,123.51107449894994,129.72180655671966,123.49584658436095,123.50369076805649,123.4772097642331,123.495361592325,123.51208041519979,123.49787700491768,123.49342658257058,123.4953334414565,123.49587912728839,123.50524974690973,123.49478990385606,123.50142739305349,123.48355535693443,123.48068852079703,123.48841576772966,123.48716374020714,123.49205481191916,123.49587034108828,123.49933907399773,123.48791819738739,123.49808407097098,123.49512897446431,123.49731432950998,123.50508663372372,123.50894647348986,123.48635914334591,123.49475021719584,123.49041505112493
SIEMENS,123.49137685710326,123.48515661775238,123.49005606425533,123.49333206077415,123.49140568394557,123.48540627894195,129.67557018003092,123.47734205217935,123.48064831462128,129.66263081956563,123.48931007862518,129.68192578210974,123.5007654377873,123.47735157345375,123.47841071420746,129.66681197824627,123.48014728427304,123.48734771288431,123.49672810810787,-926.219373256304,123.49905048527492,123.48235309653126,123.49526308657826,123.50563768943795,123.5029265865746,123.48159135393547,123.47493766902312,123.48811819790248,123.4827720431511,123.50170692165545,123.48749850633763,123.49044019785967,123.47585602240059,123.48268839470092,123.48828869374546,123.48185503477342,123.49649730641832,123.4763395876775,123.47914095112444,123.48857041712134,123.49006286025477,123.49621381595486,123.48306011677329,123.4778754231796,123.49331643035623,123.49052026825461,123.47628700211811,123.48983160129018,123.48494282311066,123.48593621164997,123.48792426394638,123.48380239253328,123.48490356823726,123.48540825235725,123.47014134562141,123.48867816176846,123.50465291125863,123.4902015692258,123.47969676837548,123.47915459591809,123.4873688572282,123.49329855442971,129.66602833973369,123.48678973095892,123.49655297221895,123.48654784152814,123.49098993112949,123.48187971003819,123.48390405538333,123.48927186538623,123.50033972728639,123.50103145169251,123.48945950102461,123.48941796778391,123.47561423342378,123.4869709202377,123.49901904963835,123.48171660806801,123.4810504180889,123.48328554427175,123.48002494400336,123.48929348815113,123.48828006173369,123.49221111618422,123.47695015786161,123.47923422635583,123.47603750234626,123.47846395266407,123.48132112850229,123.48506915517197,123.48904536710904,123.48359975857232,123.4878724012344,123.48414382809284,123.48834003848276,123.48560486411378,123.49152154573946,123.48122035642854,123.49139839420445,123.48173364464265
ADANIENT,123.50044057634986,123.50018425593592,123.50568473365917,123.60358301901826,123.51471190525845,123.50194981649099,123.50597808186345,123.48828887728371,123.48280508122735,123.49517628418283,123.50261747955233,123.54777234015788,123.52970301172488,123.4894535673071,123.49182121979993,123.49613935133897,123.49490036767423,123.5090160631105,123.51483567770134,123.49905048527492,-926.282566401569,123.5071149696214,123.50495655964627,123.53037347816507,123.53310531093265,123.49623475755399,123.47562135584181,123.50817574666391,123.4872387444195,123.53156414576603,123.50269215119988,123.5154558674736,123.48411428966077,123.49255912257695,123.50020353942895,123.49741929573113,123.51581752235657,123.47620723300193,123.49140070454379,123.5026517146726,123.52039296103487,123.51592145008274,123.49677557898016,123.4780798675504,129.67984573009224,123.56698427724771,123.47860387855329,123.51691979473674,123.49033687020525,123.50024874370351,123.48796731257804,123.50350829137511,123.50549650275772,123.51143745792206,123.47310460732032,123.51097732440314,123.53233270004782,123.50579701848534,123.49701208089064,123.49226926305815,129.6773961205519,123.50967526127866,123.49901017178695,123.49408562162668,123.5071541379414,123.49810378163698,123.506394002903,123.4925024409338,123.48775593998616,129.76925956218284,123.6421432225244,123.5310574841165,129.6712766860409,123.51667614038735,123.48035202733789,123.49623336136548,123.52637069696257,123.49061044483079,123.49833291036484,123.5025872321068,123.49624974389161,123.54892141327534,123.50106672465205,123.50789396108578,123.49180764264705,123.48032898017533,123.49114480692799,123.48996207453519,123.49483852859666,123.48822074634194,123.5046223381749,123.49585590688986,123.50098168950444,123.50640658520186,123.50205223784366,123.51582375004611,123.51884482282358,123.48469049004865,129.6870284078075,123.49509950212192
FORTIS,123.47776738369862,123.49267092391187,123.48234410961993,123.50368243990297,123.48226735024616,123.4845688090131,123.47770620828578,129.66098238802948,123.47481945729771,123.48007071143067,123.47912800228315,123.49828339468053,123.4931829066254,123.48026834178549,123.48433577833214,123.48197000399495,123.47503563474558,123.48710182654762,123.49340607917946,123.48235309653126,123.5071149696214,-926.2500849722145,123.48376118488136,123.5029995308488,123.49628756974329,123.48048560583823,123.4758659613922,123.48368871781972,123.47967268362078,123.49600914265886,123.49363671900392,123.48532718568643,123.47670315373796,123.47325812602855,123.48014306686756,129.66858535076253,123.49243688366158,123.47458284357688,123.48434078524141,123.49225286266821,123.48185410353082,123.49232730038983,123.47435639577768,123.47160849285925,123.48398511673622,123.49184899692227,123.47481380526946,123.48825655429806,123.47411861725661,123.47936662435146,123.48041908569743,123.49329305180629,123.47929781248087,123.49051203074166,123.47022198217147,123.4822072152217,123.50032662038831,123.47939892200375,123.47459947058567,123.48145369968105,123.4847299791031,123.48660025690981,123.48451281683043,123.47873193534397,123.48878815143343,123.47576263053756,123.47914441878422,123.47097039764944,123.47532502177904,123.49051119492867,123.49790295211187,123.4980223707343,123.4784305697643,123.48729814294958,123.47559440774907,123.48040654439643,123.49537528407396,123.48434074293516,123.48573622164713,123.48329106621188,123.48158762983277,123.48628626806229,123.48102376492284,123.47774167926966,123.48177626354499,123.47267189965939,123.48244422754595,123.47936468325204,123.48486157661435,123.48434273613495,123.48067043599394,123.47701714786567,123.48391475430356,123.4854765642348,123.48021407349063,123.47932425577403,123.48730205087512,123.47664940768323,123.48576384783826,123.47911411034656
CHOLAFIN,123.49793706844088,123.49237084203395,123.49963962348889,123.50341038536357,123.50464071431779,123.4846052965797,123.48973575379765,123.47854564688697,123.48941508424156,123.49417247148978,123.49578328367727,123.5072515586219,123.51183048788008,123.47725978200936,123.47300494599082,123.4920090663694,123.48495540783341,123.48928163883446,123.51544645058308,123.49526308657826,123.50495655964627,123.48376118488136,-926.2483483795019,123.50235382497058,123.5195451309643,123.48400559022267,123.47114429671589,123.49985413892881,123.47989044190635,123.50493508482856,123.49385461147173,123.49862576692908,123.4743549760677,123.48707820536194,123.49380106782476,123.49194093226484,123.50025069019537,123.47786987743305,123.47589111263375,123.49383445315064,129.67351437295815,123.50324911842961,129.67016621382695,123.47345396855982,123.50290109848638,123.49039142928106,123.4794472423896,129.68442827994485,123.48399712552333,123.49284863465428,123.48235770929057,123.48995447455971,129.6597926647627,123.49047328469595,123.47147030608377,123.4987965899181,123.50640547827211,123.49447178436222,123.48514437459113,123.48286703146027,123.49709926681032,123.50657123337291,123.49945742346182,129.67210688239678,123.50905375961449,123.49179526827672,123.49395526125335,123.48341068723491,123.47926803773052,123.49790012733581,123.5039603237733,123.51163524275557,123.4939848516843,129.6905968985933,123.47282008291884,123.49112534907638,123.51184157049613,123.4822306944271,123.48389738812008,123.49477664274403,123.48059960982462,123.49163527233623,123.49142162493737,123.49412976864554,123.482663366369,123.47810879716627,123.47819850791848,123.48494231427847,123.49042530774452,123.48816432015022,123.49399751522023,129.66335048760536,129.66608905693067,123.4897359121882,123.49470908203676,123.49555782884508,123.49852093029696,123.47987828126062,123.49347136177508,129.6674183153651
NMDC,123.47802038518554,123.49937020502682,123.50452257224552,123.51874115353505,123.51024620135675,123.5034957142212,123.48826740050521,123.47539097743893,123.48617988041266,123.49377216303722,123.49654728376251,123.56181587371523,123.53939898055665,123.49558797433454,123.50283889772419,123.50051546410768,123.49376979674454,123.51229603419301,123.5178874500777,123.50563768943795,123.53037347816507,123.5029995308488,123.50235382497058,-926.3616615046454,123.53883276550059,123.49442849920612,123.47943588044362,123.4930073403871,123.4994798380624,129.75390448200332,123.49836627201208,129.73327124160366,123.49371046905674,123.47845173151808,123.48473194136494,123.49282606931095,129.74223543357303,123.46670479764438,123.51287572584462,123.49553704306808,123.505339571252,129.73690710521444,123.48997585217282,123.47549797931975,123.4979474718908,123.5105239931369,123.4732197305629,123.49481526376047,123.46881447106048,123.49310451172454,123.485708981242,123.48595039754187,123.48537169106507,123.50991753212838,123.47859317542029,123.50891744964895,129.7648763106203,123.4891304661844,123.47230179772467,123.48956408070617,123.50445525157718,123.50667260094116,123.50048672459823,123.49802181749774,123.50848092390675,123.48359754979458,123.50874106479935,123.46258641461603,123.4771828823061,123.50381479280753,123.52602675646062,123.52425082183407,123.48253110614823,123.48922355588869,123.48472994045562,123.4912743029034,129.74504717208154,123.51051630098064,123.48883880255045,123.49246625471065,123.50940101809732,123.50917524781477,123.49276121700976,123.49259980798107,123.47960878588748,123.47153504689797,123.49323988040689,123.48135011274493,123.49199257608129,129.6805904187129,123.49248830830632,123.48647055254949,123.50044755642168,123.50582553152245,123.4940306300646,123.49612576322517,123.50040011055705,123.4868334014019,123.51778404694068,123.48891643650055
