Date,TVSMOTOR,CUMMINSIND,ADANIPOWER,BHARTIARTL,FORTIS,PERSISTENT,TORNTPHARM,MAXHEALTH,OIL,ABB,SUNPHARMA,NTPC,M&M,TRENT,BHEL,PRESTIGE,JINDALSTEL,TITAN,SBIN,TATAPOWER,ASHOKLEY,VEDL,EICHERMOT,NMDC,LT,JSWSTEEL,BAJAJ-AUTO,IOC,CHOLAFIN,HINDALCO,APOLLOHOSP,POWERGRID,TATASTEEL,INDIGO,OBEROIRLTY,ESCORTS,ONGC,ICICIBANK,HINDPETRO,SBILIFE,LUPIN,BOSCHLTD,ALKEM,GRASIM,ADANIENT,MARICO,SAIL,MARUTI,COFORGE,ADANIPORTS,HINDZINC,DLF,DIVISLAB,BAJAJFINSV,BRITANNIA,TATACONSUM,ULTRACEMCO,SIEMENS,HEROMOTOCO,AXISBANK,CIPLA,PIDILITIND,BAJFINANCE,AMBUJACEM,HDFCAMC,GODREJCP,AUROPHARMA,BPCL,ITC,DRREDDY,MOTHERSON,NESTLEIND,VOLTAS,MPHASIS,HCLTECH,PIIND,TECHM,RELIANCE,GODREJPROP,DMART,ICICIGI,HAVELLS,LTTS,COLPAL,ADANIGREEN,PAGEIND,CONCOR,BIOCON,UPL,WESTLIFE,RAMCOCEM,INDUSINDBK,HDFCBANK,WIPRO,KOTAKBANK,JUBLFOOD,INFY,HDFCLIFE,ASIANPAINT,HINDUNILVR
2024-11-01,2509.7,3499.75,119.45,1616.45,635.35,5389.0,3205.3,1007.55,473.0,7430.4,1858.4,411.35,2817.65,7149.0,241.97,1639.75,929.5,3293.7,821.2,445.45,104.6,467.35,4953.6,74.27,3626.35,968.3,9875.95,144.99,1283.2,690.9,7031.95,322.05,149.75,4069.55,1973.3,3796.1,271.75,1291.8,381.0,1628.85,2197.7,35182.15,5805.25,2698.9,2949.5,645.95,117.75,11110.0,1510.5,1394.4,558.25,823.75,5903.55,1754.7,5693.05,1004.1,11145.8,6949.1,5020.5,1169.55,1559.55,1579.4,692.5,582.45,2161.5,1275.1,1400.7,313.0,490.3,1259.6,121.49,1141.2,1642.85,2894.15,1757.4,4503.75,1603.65,1338.65,2882.7,4001.6,1916.3,1647.3,4958.6,3066.0,1632.65,43399.7,676.15,317.8,558.4,776.9,892.4,1062.5,868.6,275.7,348.9,577.55,1760.85,723.7,2939.85,2537.5
2024-11-04,2412.15,3475.75,117.0,1591.25,635.05,5358.5,3200.55,1036.6,472.3,7360.85,1808.9,400.95,2883.95,7063.75,233.39,1592.05,909.2,3222.0,829.85,429.05,104.35,458.8,4831.85,75.49,3574.45,954.9,9525.55,138.93,1251.25,674.3,6958.4,315.45,146.95,3963.1,1936.05,3739.1,265.3,1277.2,368.5,1608.8,2188.35,35341.1,5798.3,2590.6,2897.4,634.95,113.9,11052.45,1508.5,1349.25,543.8,789.9,5901.75,1712.5,5625.2,994.6,11001.85,6954.0,4806.05,1139.25,1584.6,1560.3,684.5,571.4,2141.5,1272.15,1407.2,303.45,484.6,1268.3,123.41,1123.1,1665.05,2870.15,1762.95,4463.65,1638.4,1302.15,2802.8,3945.85,1870.85,1628.3,4963.65,2984.6,1611.95,43037.05,670.6,310.9,552.65,785.35,877.7,1063.8,857.0,270.4,345.9,567.1,1763.65,710.85,2915.3,2524.8
2024-11-05,2458.4,3484.45,120.7,1578.4,614.05,5420.2,3184.15,1044.6,495.6,7132.85,1803.6,403.1,2899.45,6968.35,235.25,1599.7,936.05,3230.25,849.2,434.1,105.9,469.8,4899.8,78.24,3574.8,999.5,9874.85,140.8,1283.0,697.55,6966.3,316.6,152.29,3940.85,1998.7,3706.05,267.4,1296.7,374.85,1633.2,2181.75,35612.55,5670.35,2650.95,2915.55,634.0,118.53,11170.1,1509.5,1329.35,559.65,799.05,5811.25,1735.65,5605.1,1000.75,11176.35,6957.65,4820.7,1171.7,1601.2,1552.3,693.0,572.0,2147.0,1266.25,1396.95,307.95,480.2,1272.2,122.79,1131.2,1694.7,2857.7,1773.55,4537.9,1632.65,1305.3,2833.25,3926.55,1916.05,1633.55,4962.4,2981.65,1644.25,43375.2,669.5,315.7,559.05,764.85,874.8,1090.1,878.9,271.85,351.4,591.95,1754.2,717.25,2887.3,2521.35
2024-11-06,2485.9,3611.65,123.25,1598.8,621.65,5717.65,3209.9,1079.9,525.1,7164.05,1827.45,408.9,2934.55,6955.45,247.98,1674.05,951.85,3177.05,854.8,449.3,107.8,474.0,4917.15,80.35,3645.45,1008.65,10020.5,144.61,1304.55,708.2,6968.1,318.5,153.62,4061.95,2022.45,3751.4,269.05,1302.35,391.6,1603.95,2166.05,36272.7,5853.8,2645.95,3046.25,648.7,123.89,11354.25,1566.0,1370.0,513.1,828.2,5954.15,1748.7,5694.9,1007.05,11274.4,7050.6,4892.8,1166.5,1594.05,1590.4,700.5,582.65,2249.0,1275.15,1394.85,317.0,481.1,1302.1,125.19,1137.8,1737.85,2896.4,1838.4,4614.2,1693.55,1325.35,2879.5,3922.3,1933.7,1675.15,5198.7,2973.95,1721.15,44153.35,686.75,322.85,567.25,777.05,881.5,1077.65,877.6,281.95,352.5,600.45,1823.7,708.7,2897.3,2500.7
2024-11-07,2479.45,3554.55,119.95,1575.8,623.1,5737.4,3162.95,1078.75,524.55,6999.75,1790.95,403.8,2891.35,6505.5,244.29,1647.05,947.6,3120.85,859.6,444.9,107.95,457.9,4878.0,79.63,3646.55,989.8,9856.65,144.15,1283.0,648.1,7424.85,312.95,150.95,3995.75,2032.25,3643.65,265.2,1278.7,396.5,1589.85,2111.5,35369.65,5723.8,2562.7,2970.1,631.65,123.36,11300.15,1570.5,1353.1,507.6,803.4,5959.95,1729.7,5688.9,984.85,11050.8,7073.45,4816.0,1159.9,1576.15,1579.2,690.5,570.7,2258.5,1258.5,1350.6,315.0,477.9,1287.35,121.8,1131.4,1766.95,2839.15,1831.95,4694.5,1651.0,1305.65,2811.85,3889.1,1916.5,1666.05,5143.1,2911.95,1642.7,45064.1,679.0,328.0,567.15,773.7,876.4,1056.8,873.3,281.7,349.4,596.35,1803.05,711.7,2842.85,2475.5
2024-11-08,2467.9,3655.35,117.8,1569.9,620.75,5668.7,3199.85,1079.25,508.55,7045.45,1809.6,397.65,2974.9,6298.95,239.04,1579.85,928.05,3186.25,843.15,432.75,110.95,457.9,4785.25,78.65,3660.3,996.4,9910.4,140.34,1260.7,650.45,7421.4,316.25,147.57,4002.95,2016.8,3635.5,262.55,1258.85,383.05,1569.95,2104.6,35119.4,5706.5,2544.85,2929.1,629.85,118.21,11303.0,1591.0,1362.1,506.25,786.0,5949.85,1739.75,5747.15,992.95,11043.35,7174.35,4768.9,1160.95,1592.6,1562.8,689.5,564.9,2242.5,1251.05,1327.55,310.45,478.05,1283.65,117.39,1147.8,1766.0,2858.35,1837.5,4562.45,1681.35,1283.75,2685.2,3874.5,1910.15,1660.65,5100.95,2870.9,1598.55,48002.9,661.9,321.3,557.6,754.45,865.8,1053.8,877.2,284.5,349.2,607.25,1829.95,708.5,2769.45,2507.7
2024-11-11,2460.5,3601.95,115.8,1560.55,623.95,5721.65,3151.65,1025.0,506.5,7237.8,1794.6,392.55,2930.6,6480.7,239.22,1612.25,906.85,3206.6,847.65,431.5,112.15,456.2,4793.45,77.64,3628.85,979.0,9919.35,139.43,1262.55,655.35,7155.45,329.8,145.01,4011.6,2012.75,3620.9,256.9,1269.3,380.95,1566.0,2084.9,34990.85,5623.85,2519.5,2903.65,617.1,115.89,11399.7,1613.5,1347.9,506.1,777.5,5899.95,1717.45,5434.65,975.95,10970.45,7046.05,4757.5,1171.0,1552.8,1549.8,678.0,560.4,2225.0,1220.85,1289.05,312.55,476.95,1287.9,116.55,1139.5,1754.1,2861.5,1867.3,4599.7,1704.15,1272.7,2678.65,3885.7,1921.1,1641.75,5111.05,2872.65,1557.4,47345.3,663.9,348.7,515.15,740.5,870.45,1060.8,883.2,286.75,348.8,602.0,1860.1,705.35,2543.1,2491.05
2024-11-12,2440.3,3480.35,111.6,1555.65,643.2,5680.15,3151.05,1030.7,496.65,6964.25,1800.85,380.3,2898.55,6528.55,230.22,1592.6,887.0,3198.45,826.7,414.15,110.55,444.75,4738.2,74.91,3591.35,957.25,9678.7,138.79,1239.75,651.65,7019.55,322.7,144.17,3912.9,1989.65,3559.45,256.15,1270.6,375.55,1562.45,2090.1,33278.5,5503.4,2521.2,2870.0,595.55,114.17,11143.1,1620.0,1326.0,500.7,764.85,5810.7,1691.75,5027.55,967.55,10892.0,6799.45,4724.2,1158.15,1525.15,1520.2,664.0,556.6,2199.0,1176.2,1267.4,309.8,472.85,1263.9,110.7,1128.1,1699.6,2853.45,1872.85,4548.9,1687.0,1274.25,2645.1,3777.0,1892.25,1603.4,5278.85,2789.3,1524.15,47107.2,647.8,347.5,527.75,747.05,910.0,1059.55,859.1,285.3,344.3,636.85,1868.8,700.0,2474.85,2461.5
2024-11-13,2385.75,3326.05,109.4,1550.45,620.4,5640.6,3116.6,1001.9,480.85,6802.0,1779.0,381.35,2798.95,6498.25,222.56,1519.6,858.65,3187.85,808.65,399.35,108.7,434.75,4588.7,74.4,3547.95,935.95,9452.15,135.99,1205.05,626.6,6858.85,318.0,139.17,3848.8,1927.15,3495.25,252.55,1253.7,371.4,1546.7,2039.0,33212.0,5571.2,2502.9,2816.7,597.2,111.69,11049.6,1611.0,1287.9,485.7,748.55,5770.1,1664.45,5046.5,952.75,10782.2,6704.55,4519.6,1139.15,1505.6,1494.3,656.5,545.35,2124.5,1183.9,1249.45,305.85,472.2,1245.0,106.6,1117.6,1685.4,2845.35,1864.75,4446.15,1675.6,1252.05,2569.15,3759.55,1868.2,1614.1,5174.75,2762.9,1468.45,45856.8,633.9,331.55,515.4,726.45,883.9,1036.7,840.7,284.5,337.6,625.2,1868.4,685.05,2470.5,2464.95
2024-11-14,2396.15,3329.8,109.8,1550.5,639.1,5713.8,3102.4,1006.25,475.45,6680.15,1768.2,372.5,2807.2,6463.0,223.71,1547.2,877.4,3183.7,804.25,404.65,108.8,433.4,4883.7,72.93,3526.25,939.05,9482.95,134.76,1205.7,627.35,6860.65,312.1,137.98,3891.2,1980.3,3503.25,250.8,1256.95,372.4,1562.3,2015.85,33862.1,5524.95,2523.95,2826.8,592.25,111.84,11006.05,1615.0,1264.55,495.35,762.7,5750.1,1639.8,4915.6,925.0,10728.5,6736.85,4604.0,1140.7,1499.75,1510.8,655.0,544.5,2139.5,1175.1,1249.0,298.2,465.95,1226.7,110.25,1091.4,1708.6,2839.3,1858.95,4265.25,1687.5,1267.6,2595.3,3823.85,1863.4,1618.85,5170.0,2708.95,1490.3,45377.25,628.5,335.8,525.8,705.9,902.35,1017.15,846.4,283.35,341.6,608.15,1864.55,694.0,2483.15,2389.2
2024-11-18,2416.0,3352.55,105.35,1537.0,648.5,5646.1,3105.6,999.85,472.45,6625.9,1747.75,366.7,2846.9,6301.65,222.67,1541.15,886.75,3172.3,814.3,404.7,110.1,447.5,4875.65,74.23,3542.15,949.85,9516.5,134.14,1242.8,651.05,6741.9,312.05,141.21,3976.3,1911.4,3441.35,250.65,1253.45,367.3,1562.6,2035.75,33794.3,5515.15,2517.15,2818.7,595.15,112.77,11093.95,1601.5,1279.3,496.35,759.6,5766.65,1616.0,4911.35,930.75,10630.9,6640.2,4733.0,1126.2,1465.25,1509.6,657.0,550.55,2091.0,1181.65,1235.4,289.2,466.55,1193.55,109.97,1106.6,1695.95,2758.15,1835.0,4191.95,1660.8,1260.75,2629.5,3790.55,1839.45,1619.05,5104.3,2749.75,1456.95,44098.05,628.7,325.35,536.9,699.9,894.15,1004.6,852.6,276.4,344.6,607.15,1811.45,690.5,2483.7,2422.9
2024-11-19,2429.25,3301.25,104.8,1525.5,657.8,5710.3,3094.85,997.8,485.45,6701.6,1777.25,366.7,2948.95,6423.85,225.88,1582.95,865.4,3224.7,803.0,408.1,110.65,443.55,4965.45,73.73,3505.9,947.3,9545.7,133.12,1236.0,640.0,6686.9,315.05,139.46,4045.9,1932.75,3494.15,248.0,1249.1,362.15,1522.9,2038.2,34302.0,5529.8,2508.15,2821.5,590.95,111.45,10959.3,1623.5,1289.65,492.15,763.15,5900.85,1596.35,4892.7,917.15,10769.55,6645.65,4775.8,1133.95,1471.55,1501.0,659.5,549.55,2095.0,1185.3,1250.1,287.5,467.35,1213.45,110.25,1107.1,1686.75,2789.25,1820.55,4148.8,1699.65,1241.65,2692.75,3752.45,1840.9,1632.7,5132.95,2733.5,1412.7,44606.85,628.6,327.05,546.8,722.85,903.55,1000.2,871.1,281.0,345.6,613.05,1824.75,680.4,2483.7,2410.35
2024-11-21,2388.45,3282.25,95.25,1525.15,680.7,5725.5,3101.95,990.15,486.05,6760.8,1780.0,356.15,2936.25,6460.45,227.94,1649.85,871.2,3178.45,780.75,408.05,109.45,442.8,4882.1,72.54,3483.5,944.15,9505.0,130.71,1204.9,648.05,6742.5,325.9,140.22,4069.8,1917.35,3454.4,242.15,1250.55,360.1,1477.95,2043.0,34108.7,5604.75,2534.85,2183.65,591.05,110.59,10861.45,1642.0,1114.65,487.05,773.95,5977.1,1569.25,4803.35,911.7,10954.85,6641.65,4767.85,1139.15,1465.5,1469.0,646.5,484.15,2107.0,1178.7,1220.0,282.4,457.15,1195.35,107.9,1105.6,1675.5,2786.2,1836.35,4138.7,1702.25,1223.0,2704.8,3622.9,1804.7,1636.1,5165.7,2690.3,1145.7,44447.7,615.95,323.1,555.75,703.45,914.95,981.45,870.6,278.6,347.4,610.2,1834.05,674.4,2428.15,2382.8
2024-11-22,2414.25,3319.4,92.1,1569.3,685.85,5796.25,3167.1,999.95,507.15,6904.65,1795.3,365.45,3012.95,6652.8,234.39,1631.05,878.95,3308.7,816.05,413.75,112.0,445.35,4986.2,73.58,3603.5,977.35,9481.65,132.61,1208.4,652.1,6935.1,336.95,142.78,4142.65,1941.85,3510.4,245.6,1278.05,360.7,1485.15,2071.35,34317.55,5583.35,2598.65,2228.0,599.15,112.83,11063.6,1665.5,1136.75,489.25,803.4,5998.35,1600.85,4848.35,945.2,11375.3,6849.4,4794.1,1142.4,1486.5,1478.3,668.5,499.85,2111.5,1192.3,1223.7,285.85,474.65,1214.45,110.16,1123.6,1653.4,2883.55,1898.4,4116.65,1747.45,1265.4,2857.15,3613.65,1837.5,1665.8,5307.0,2725.65,1051.8,44765.45,630.7,331.5,566.4,705.1,944.95,998.2,872.8,285.8,352.3,637.65,1902.25,688.2,2472.2,2445.25
2024-11-25,2458.35,3535.85,89.35,1578.75,697.85,5917.7,3266.6,971.75,518.75,7259.85,1798.9,368.4,3045.6,6774.95,241.22,1729.95,877.25,3309.1,844.45,412.35,117.45,443.8,5002.35,75.59,3753.0,953.3,9420.95,136.4,1239.9,659.85,7075.0,342.75,143.67,4244.5,1946.85,3615.5,257.9,1300.95,376.85,1495.2,2107.15,35042.6,5478.3,2629.8,2257.5,607.8,114.09,11025.15,1722.5,1166.8,498.5,823.3,6138.45,1604.9,4903.95,955.7,11457.45,7348.5,4858.3,1155.9,1503.3,1493.1,668.5,504.95,2171.5,1218.7,1241.75,296.55,476.8,1209.3,110.14,1128.5,1644.25,2982.4,1891.7,4125.1,1732.6,1287.0,2943.05,3621.05,1836.9,1708.15,5458.15,2834.55,968.8,45488.1,645.7,336.35,568.55,717.35,969.65,1003.5,892.8,291.2,358.2,632.75,1889.7,684.8,2459.7,2471.45
2024-11-26,2424.6,3463.2,87.55,1577.25,664.6,5968.95,3225.55,985.75,504.3,7329.7,1761.6,361.65,2985.2,6669.35,243.97,1706.15,892.8,3327.5,839.4,410.3,115.75,448.4,4931.75,75.57,3702.6,963.6,9137.45,136.96,1265.45,666.1,7076.55,338.8,144.47,4229.6,1979.25,3618.65,254.25,1304.95,379.6,1506.75,2036.0,34988.25,5484.4,2617.2,2150.5,628.35,115.83,10943.95,1723.5,1128.85,494.45,827.35,6072.5,1594.4,5013.6,963.55,11121.05,7242.5,4838.7,1144.8,1492.7,1506.0,662.0,493.7,2119.0,1240.1,1227.45,293.85,477.0,1208.65,110.89,1132.6,1674.1,2999.1,1899.55,4103.8,1745.4,1295.7,2901.95,3659.15,1854.45,1711.2,5489.7,2952.6,898.55,45487.35,639.45,352.65,551.75,742.35,959.85,1009.6,892.8,294.5,356.7,646.9,1924.15,682.4,2505.0,2479.2
2024-11-27,2440.65,3500.7,104.6,1577.65,645.6,5910.9,3224.45,1006.15,505.0,7496.2,1749.45,369.3,3004.8,6845.1,247.66,1629.45,889.55,3291.65,834.1,417.65,117.45,445.8,4917.5,75.9,3698.7,968.85,9190.35,139.0,1279.15,661.1,6982.7,339.25,144.53,4267.9,1992.45,3600.65,254.3,1300.7,380.15,1505.4,2006.35,34889.25,5449.85,2621.9,2397.8,649.9,116.26,11058.35,1734.5,1199.95,499.95,823.7,5999.2,1600.05,4984.15,960.05,11139.9,7436.8,4871.25,1149.65,1491.15,1522.9,670.5,515.0,2121.0,1261.6,1223.4,293.45,476.95,1199.9,109.07,1137.0,1663.1,3017.0,1891.05,4099.7,1756.8,1293.2,2834.1,3661.25,1863.75,1728.75,5431.2,3017.55,988.4,44971.4,647.1,358.65,548.2,758.65,978.1,1001.95,906.2,291.45,356.6,651.2,1924.5,680.55,2491.9,2486.9
2024-11-28,2415.45,3481.25,112.2,1560.4,650.15,5820.65,3202.95,976.85,504.75,7394.85,1734.25,362.05,2898.7,6743.2,252.49,1671.55,897.0,3212.35,838.85,414.5,115.8,451.85,4815.7,75.9,3666.05,954.15,9013.5,137.75,1268.35,650.25,6841.1,333.65,143.39,4352.65,2019.3,3513.35,252.2,1286.35,380.0,1428.6,1998.4,34675.7,5457.15,2570.45,2437.1,644.85,116.28,10949.85,1732.0,1167.6,494.05,813.85,5951.8,1575.05,4923.65,941.05,10997.8,7420.0,4783.5,1132.5,1492.75,1522.0,651.0,513.0,2105.0,1251.25,1238.4,290.95,474.9,1191.95,107.88,1118.1,1647.25,2957.6,1840.9,4042.55,1713.35,1270.8,2815.75,3716.55,1871.1,1717.6,5249.65,3001.15,1087.2,44815.95,656.95,363.95,546.9,766.7,974.9,993.6,896.6,286.1,351.8,642.3,1856.65,657.7,2458.05,2462.2
2024-11-29,2434.45,3483.7,110.95,1627.15,659.2,5905.65,3324.2,979.75,490.6,7421.25,1780.9,363.65,2966.1,6795.4,251.09,1650.55,906.45,3249.0,838.95,414.15,116.05,453.5,4831.85,76.68,3724.8,966.0,9033.65,138.63,1233.95,656.2,6828.9,329.4,144.54,4378.9,2007.35,3553.9,256.7,1300.1,383.1,1437.75,2050.75,34966.2,5642.45,2606.25,2463.15,644.95,117.11,11074.2,1737.0,1190.05,504.6,822.95,6172.7,1579.95,4941.15,958.65,11202.15,7560.85,4761.7,1136.3,1533.9,1533.1,657.5,531.5,2102.0,1244.65,1262.6,292.1,476.75,1202.3,108.31,1117.3,1658.25,2974.55,1848.05,4065.5,1712.3,1292.2,2776.15,3709.6,1861.85,1718.0,5285.2,2889.75,1323.9,44644.9,662.7,365.15,545.0,757.6,1014.8,995.85,898.0,288.9,353.0,644.55,1857.85,657.75,2479.6,2496.15
2024-12-02,2493.4,3430.0,109.8,1643.6,676.95,5932.4,3339.15,1019.2,479.35,7490.75,1808.55,358.2,3016.4,6805.3,249.65,1718.25,918.55,3306.85,836.4,416.5,114.9,460.55,4820.7,77.24,3704.05,989.8,9130.35,137.65,1249.2,662.6,7065.8,327.85,146.41,4409.25,2069.65,3527.85,257.55,1304.65,380.95,1422.05,2069.55,34928.15,5692.75,2693.55,2457.05,646.55,119.08,11239.3,1742.0,1215.8,502.85,849.1,6255.35,1596.65,4907.25,957.0,11648.55,7563.2,4748.45,1137.1,1507.7,1566.2,665.0,538.8,2125.0,1227.15,1254.75,294.15,477.2,1221.75,110.51,1125.9,1721.1,3050.0,1871.5,4095.2,1745.95,1309.15,2901.4,3678.4,1834.1,1739.35,5276.9,2887.45,1327.95,45864.95,668.7,375.35,555.05,764.65,1035.25,990.95,902.4,292.3,350.8,651.9,1879.8,640.2,2479.05,2479.15
2024-12-03,2556.2,3512.3,108.85,1620.55,700.25,6041.3,3363.1,1034.35,490.3,7537.55,1800.05,367.45,3027.3,6841.35,252.35,1724.15,925.8,3332.75,853.95,428.55,117.6,468.35,4844.35,78.55,3787.05,998.8,9161.8,139.51,1253.65,667.55,7126.55,329.65,146.54,4405.5,2060.35,3517.05,262.35,1308.4,384.55,1440.95,2081.65,34923.7,5637.35,2714.0,2514.2,641.7,122.79,11279.25,1743.5,1288.65,507.15,846.95,6210.55,1607.1,4909.6,955.0,11852.35,7731.0,4697.0,1160.5,1533.9,1574.5,667.5,566.55,2129.0,1230.45,1264.3,294.25,472.55,1224.5,110.81,1130.8,1688.15,3018.95,1890.75,4138.1,1749.5,1323.3,2862.55,3829.85,1896.35,1757.2,5316.55,2896.25,1312.8,46143.25,671.9,373.85,563.1,780.4,1040.1,998.35,913.2,291.65,350.0,657.05,1892.1,634.0,2469.4,2482.85
2024-12-04,2518.7,3545.3,107.5,1584.1,710.9,6011.35,3352.65,1064.25,489.1,7664.2,1800.2,372.75,3031.75,6823.8,251.35,1770.55,935.5,3364.45,859.7,425.65,117.0,468.4,4797.05,78.02,3789.9,994.85,8999.15,139.86,1292.25,663.05,7232.35,325.05,145.85,4370.85,2164.75,3451.25,260.7,1316.05,387.65,1452.6,2101.65,35180.65,5672.7,2717.3,2494.75,631.6,122.17,11129.85,1753.0,1269.55,506.95,847.95,6256.5,1628.1,4851.55,961.2,11766.8,7749.2,4635.85,1159.45,1500.85,1602.4,674.0,564.7,2181.5,1228.5,1259.4,293.65,467.1,1215.55,108.33,1128.9,1688.3,3017.7,1897.65,4177.45,1759.6,1308.95,2900.25,3850.1,1950.85,1732.65,5300.85,2915.75,1260.85,45933.35,675.4,379.7,567.95,795.9,1040.65,998.85,930.0,294.0,351.5,660.15,1889.25,650.25,2459.45,2464.5
2024-12-05,2512.2,3456.7,107.5,1615.35,693.95,6101.75,3361.5,1096.9,473.75,7488.4,1813.45,369.15,3071.6,6970.1,251.8,1734.0,934.45,3441.05,865.45,430.85,116.3,472.5,4837.55,78.38,3831.55,999.2,8891.95,139.44,1291.45,670.85,7274.75,328.35,147.07,4368.55,2130.2,3438.0,261.3,1336.5,391.8,1431.85,2125.05,36169.5,5643.95,2706.8,2522.55,633.25,122.47,11182.25,1763.5,1277.05,500.6,850.25,6096.2,1644.1,4872.0,966.45,11932.8,7792.45,4644.35,1166.4,1498.25,1596.0,685.0,571.1,2178.5,1244.75,1243.65,297.0,467.5,1239.85,111.34,1132.8,1667.9,3051.3,1924.0,4135.9,1786.95,1322.05,2860.65,3863.95,1932.7,1746.7,5336.4,2914.0,1229.6,45946.05,677.7,375.25,558.2,796.2,1022.05,998.2,932.9,299.3,355.0,662.05,1934.85,643.15,2452.2,2494.6
2024-12-06,2521.55,3465.0,107.2,1597.85,714.25,6174.25,3332.5,1096.15,474.9,7552.4,1804.85,369.5,3073.0,6999.95,249.05,1738.15,949.1,3470.1,863.65,439.7,116.1,501.4,4877.05,79.55,3866.7,1003.8,9099.9,141.96,1275.1,670.15,7233.3,328.9,148.29,4469.2,2143.3,3524.8,260.05,1328.75,399.2,1448.55,2133.55,36253.65,5505.4,2701.9,2506.4,633.65,123.89,11317.95,1780.5,1259.05,510.0,856.85,6130.75,1635.2,4870.85,974.45,11848.5,7787.6,4629.6,1184.55,1477.4,1581.1,685.0,565.3,2182.0,1235.45,1246.2,300.35,471.15,1253.7,113.6,1133.9,1710.9,3053.95,1922.7,4139.25,1782.8,1311.55,2840.7,3805.55,1949.9,1738.75,5318.75,2886.8,1210.65,46106.75,674.45,380.05,562.65,815.05,1013.05,990.35,927.9,297.35,355.4,694.5,1922.4,636.5,2429.7,2483.8
2024-12-09,2488.85,3509.15,107.2,1602.55,719.6,6234.25,3335.7,1116.95,467.85,7569.75,1806.65,369.85,3051.25,6949.7,249.55,1742.1,967.2,3468.2,858.05,440.75,114.35,497.05,4842.1,80.5,3947.3,1011.9,9077.45,142.33,1282.25,670.9,7193.85,329.1,149.88,4489.45,2139.9,3546.4,258.9,1322.3,399.7,1469.3,2104.7,35895.15,5484.6,2681.4,2495.85,607.75,126.13,11279.8,1783.5,1266.85,506.5,862.7,5959.65,1637.05,4793.0,933.95,11814.8,7842.05,4595.95,1163.25,1469.0,1580.4,687.0,571.3,2234.5,1127.85,1239.5,303.45,464.95,1255.15,111.21,1114.4,1764.35,3104.6,1909.9,4060.6,1777.85,1295.15,2842.95,3829.05,1962.2,1704.7,5348.9,2804.25,1216.95,46121.0,686.5,369.6,555.4,808.45,1014.45,982.6,935.0,303.75,357.2,694.7,1923.65,641.8,2391.85,2400.75
2024-12-10,2520.2,3526.2,105.35,1578.65,713.8,6345.35,3350.0,1117.15,469.3,7693.25,1809.95,369.15,3066.9,6878.05,248.6,1750.5,1002.35,3475.75,867.5,435.2,114.5,500.25,4813.05,81.32,3923.15,1012.95,9013.3,143.54,1336.3,668.9,7258.3,327.9,150.32,4477.0,2129.75,3512.1,256.9,1330.45,404.9,1461.85,2134.05,35927.55,5459.45,2655.3,2467.2,613.9,126.81,11198.2,1801.5,1248.75,498.45,868.4,5932.6,1663.4,4787.25,926.75,11745.8,7890.4,4588.3,1153.65,1455.2,1606.6,693.5,573.5,2228.0,1133.85,1237.1,303.5,465.45,1240.35,111.54,1107.2,1766.55,3181.8,1936.35,4114.3,1763.55,1284.85,2899.2,3816.9,1945.8,1709.0,5368.95,2849.2,1176.65,46804.25,681.3,369.2,549.95,801.05,1013.95,984.3,934.0,308.1,358.9,702.2,1948.55,633.3,2388.9,2397.35
2024-12-11,2531.45,3604.5,103.85,1586.0,713.7,6359.75,3374.85,1132.2,469.55,7728.75,1814.0,365.5,3072.05,7063.3,253.7,1751.9,994.65,3473.1,861.6,434.8,115.6,514.35,4801.95,80.38,3916.75,1000.2,9069.85,143.19,1348.95,670.5,7340.8,327.55,150.6,4465.55,2134.55,3494.4,256.6,1327.5,410.1,1456.15,2150.4,36217.55,5489.95,2670.75,2457.25,632.9,126.95,11277.75,1799.0,1233.8,509.15,875.75,5927.95,1686.5,4889.5,935.05,11898.5,7871.0,4650.45,1147.25,1454.1,1595.6,711.5,578.45,2272.0,1135.3,1225.85,307.45,465.25,1238.55,111.21,1120.5,1797.2,3184.55,1930.9,4102.3,1762.8,1278.2,2912.9,3708.3,1948.65,1752.25,5370.1,2893.55,1148.05,47059.9,685.1,367.85,552.0,796.1,1020.45,984.85,931.6,309.0,358.9,707.8,1974.15,634.65,2417.3,2401.35
2024-12-12,2523.75,3611.6,107.95,1610.55,721.3,6435.95,3327.85,1167.7,466.2,7657.05,1805.45,355.6,3067.45,7012.5,244.5,1741.3,1000.25,3445.75,853.7,433.55,115.0,522.0,4807.65,80.26,3859.9,1005.8,8963.25,141.48,1343.05,668.7,7227.1,329.2,150.78,4464.35,2127.85,3438.45,254.05,1329.25,411.7,1432.5,2119.85,36270.75,5435.25,2660.05,2504.1,635.9,129.26,11167.4,1839.0,1244.0,501.55,867.1,5951.7,1679.3,4828.35,921.25,11856.95,7916.25,4556.75,1145.65,1445.4,1595.0,712.5,571.75,2271.5,1111.1,1214.6,302.15,460.6,1245.4,109.87,1112.0,1787.65,3190.35,1936.2,4051.7,1789.6,1262.9,2880.35,3688.45,1961.35,1757.95,5422.8,2842.85,1217.95,47424.35,659.7,356.7,547.45,777.95,998.1,997.95,929.6,309.1,353.7,672.1,1987.0,626.55,2389.55,2344.95
